stories_id,place,media name,speaker,text,snippet,mentions covid? (true/false),Checked (y/n)
1549299325,India,economictimes,Mr Trump,"""More than 1,700 engineers are currently working on the site,""","Google's website is being built by Verily, a subsidiary of Alphabet focused on healthcare services. ""More than 1,700 engineers are currently working on the site,"" Trump said during a press briefing last week. The tool will triage people who are concerned about t",TRUE,y
1572506258,India,newindianexpress.com,Mr Sharma,"""Moreover, news channels are spending heavily on providing safety to their reporters and production staff. To suggest a 'complete ban' on government and PSU advertisements is not only ill-timed, but highly arbitrary,"""," from financial blows due to nationwide lockdown of all industries and businesses, Sharma asserted. ""Moreover, news channels are spending heavily on providing safety to their reporters and production staff. To suggest a 'complete ban' on government and PSU advertisements is not only ill-timed, but highly arbitrary,"" he said. NBA calls upon the Congress President to withdraw her suggestion made to the prime ministe",TRUE,y
1549253955,India,The Times of India,He,"""Moreover, the hotel authorities have been instructed to carry out sanitisaton drives regularly,""","ealth department teams had visited the hotels on Sunday to gather information about these visitors. ""Moreover, the hotel authorities have been instructed to carry out sanitisaton drives regularly,"" he added. As of now, the Ghaziabad health department has been able to track down 87 people, while t",TRUE,y
1544830701,India,indiatoday.intoday.in,Susanta,"""Mother’s love is unlimited and never fades till the last breath. That explains the strength of a squirrel mother in taking up a fight with the mighty cobra to protect her babies.""","rder to protect its babies, according to the IFS officer. Susanta shared the clip with the caption, ""Mother’s love is unlimited and never fades till the last breath. That explains the strength of a squirrel mother in taking up a fight with the mighty cobra to protect her babies."". The clip starts with the mother squirrel trying to drive the cobra away. However, the reptile also",TRUE,y
1576911030,India,indiatoday.intoday.in,Shahid Afridi,"""Moustache or no moustache you are and will remain a champion (mooch ho ya na ho aap star hee hain)!! Good to see you sweating it out, stay blessed,""","tain Shahid Afridi, who hailed the legendary fast bowler as a champion with or without a moustache. ""Moustache or no moustache you are and will remain a champion (mooch ho ya na ho aap star hee hain)!! Good to see you sweating it out, stay blessed,"" Afridi replied on Akram's tweet. Others from the cricketing fraternity had mixed response to Akram'",TRUE,y
1561984467,India,"NDTV.com: India, Business, Bollywood, Cricket, Video and Breaking News",He,"""Ms Bhosale, you delivered not just the test kit and your baby, but you also delivered a ray of hope to the country. We stand and salute you.,""","converting Mahindra resorts into care facilities, also applauded Ms Bhosale in a tweet on Saturday. ""Ms Bhosale, you delivered not just the test kit and your baby, but you also delivered a ray of hope to the country. We stand and salute you.,"" he wrote. India saw the highest jump in coronavirus or COVID-19 cases on Saturday with 194 patients",TRUE,y
1537131336,India,newindianexpress.com,Unknown,"""Multiple international health organisations have indicated that pets and other domestic animals are not considered at risk for contracting COVID-19.""","t contract or transmit COVID-19. The American Veterinary Medical Association states on its website, ""Multiple international health organisations have indicated that pets and other domestic animals are not considered at risk for contracting COVID-19."". The Chennai quarantine facility recommended sending the animal back to his or her suspected countr",TRUE,y
1548558034,India,indiatoday.intoday.in,She,"""My fav co-star has to be @_aamirkhan's. pillow!""","lm Forest Gump. Kareena Kapoor is playing his love interest in the film. She too wished him saying, ""My fav co-star has to be @_aamirkhan's. pillow!"". Despite the novel coronavirus scare, the makers of Laal Singh Chaddha have decided to continue wit",TRUE,y
1569133152,India,The Times of India,She,"""My plan is to make matar paneer. I love matar paneer or matar aloo. They are my favourites and I will make rice. I don’t know how to bake cake. If anybody sends anything then ok else I am not expecting anything. My birthday gift this year is going to be ‘Let’s maintain distance’. My nephews are very small and I will miss them. I am going to be all alone.”
. Arti previously had plans to go to Maldives to celebrate her birthday. In fact the actress had planned it as a gift to her mother who had always wanted to visit the island nation. The actress revealed it is extremely tiring for her doing all the household duties. But she also feels it is best to spend time alone than be surrounded by people and still feel lonely. Due to the current world situation and coronavirus outbreak, Arti had postponed her trip. She had said, ""I always wanted to take my mom to Maldives and hence had planned this trip. However, at this time as a global citizen it's our duty to stay indoors and not travel. Hence, I am postponing this trip as I want to ensure the safety of my mother, my family and those around us.""","ociety, Arti is living all by herself. Speaking to ETimes TV, Arti shared about her birthday plans, ""My plan is to make matar paneer. I love matar paneer or matar aloo. They are my favourites and I will make rice. I don’t know how to bake cake. If anybody sends anything then ok else I am not expecting anything. My birthday gift this year is going to be ‘Let’s maintain distance’. My nephews are very small and I will miss them. I am going to be all alone.”
. Arti previously had plans to go to Maldives to celebrate her birthday. In fact the actress had planned it as a gift to her mother who had always wanted to visit the island nation. The actress revealed it is extremely tiring for her doing all the household duties. But she also feels it is best to spend time alone than be surrounded by people and still feel lonely. Due to the current world situation and coronavirus outbreak, Arti had postponed her trip. She had said, ""I always wanted to take my mom to Maldives and hence had planned this trip. However, at this time as a global citizen it's our duty to stay indoors and not travel. Hence, I am postponing this trip as I want to ensure the safety of my mother, my family and those around us.""

. . .",TRUE,y
1574311870,India,business-standard.com,He,"""My son's marriage date was fixed four months back. We wanted to obey the government orders on lockdown. So, we performed the marriage at our house only. Six family members and one priest were present at the time of the wedding,"""," was fixed four months ago. The couple tied the knot in the presence of their parents and a priest. ""My son's marriage date was fixed four months back. We wanted to obey the government orders on lockdown. So, we performed the marriage at our house only. Six family members and one priest were present at the time of the wedding,"" the groom's father said. The entire country is witnessing a 21-day lockdown due to which there is a",TRUE,y
1567484340,India,The Times of India,Mr Yadav,"""My wife and three children have always been supportive when it came to help others. This time, I have offered a salary cut of Rs 11,000, which would be deposited into relief fund to fight against Covid-19,""","e in 1992 and got a positing in Agra in 2008. He hails from Nagla Lale village of Aligarh district. ""My wife and three children have always been supportive when it came to help others. This time, I have offered a salary cut of Rs 11,000, which would be deposited into relief fund to fight against Covid-19,"" constable Yadav said. Sachin Kaushik, another constable of UP police, attached with Agra GRP said, ",TRUE,y
1558391199,India,"NDTV.com: India, Business, Bollywood, Cricket, Video and Breaking News",Mr Pietersen,"""Namaste India, Sun ne me aya hai ki aapki awasta bhi hamari tarah hai, PM Modi ne 21 days ka pura desh lockdown karne ka aadesh diya hai. Mera anurodh hai ki aap iss nirdesh ka palan kare. Hum sab ek joot hoke iska Samna karenge aur corona ko harayenge aur isse bahar niklenge. Kripa kar ke aapne aapne ghar main mein rahe aur surakshit rahe"""," his Indian fans. In his latest post which he shared on his social media platforms, Pietersen says, ""Namaste India, Sun ne me aya hai ki aapki awasta bhi hamari tarah hai, PM Modi ne 21 days ka pura desh lockdown karne ka aadesh diya hai. Mera anurodh hai ki aap iss nirdesh ka palan kare. Hum sab ek joot hoke iska Samna karenge aur corona ko harayenge aur isse bahar niklenge. Kripa kar ke aapne aapne ghar main mein rahe aur surakshit rahe"". He ended the post by saying ""love my hindi teacher @shreevats1. . Kevin Pietersen made his interna",TRUE,y
1567994649,India,"NDTV.com: India, Business, Bollywood, Cricket, Video and Breaking News",Manish Sisodia,"""Namaste. It is important that the studies of your child are not hampered due to the shutdown of schools. That is why we will be sending a new activity to you everyday. I would request you to do that activity with your child,""","riday. The city government also plans to start live online classes for senior students, they added. ""Namaste. It is important that the studies of your child are not hampered due to the shutdown of schools. That is why we will be sending a new activity to you everyday. I would request you to do that activity with your child,"" Deputy Chief Minister Manish Sisodia said in a text message sent out to parents on April 1. Accordi",TRUE,y
1551459373,India,indiatoday.intoday.in,JP Nadda,"""No public gatherings will be held by the BJP. If we have to convey anything, senior party leaders will do so in form of memorandums,""","ia. BJP president JP Nadda said the party will not be holding any public gatherings in this period. ""No public gatherings will be held by the BJP. If we have to convey anything, senior party leaders will do so in form of memorandums,"" JP Nadda was quoted as saying by news agency PTI. Besides this, JP Nadda also said that all BJP uni",TRUE,y
1548740253,India,business-standard.com,He,"""No. Probably a bit over-exaggerated as to how I was,""","negative, clearing the pacer. Back with his family, Ferguson thinks it was blown out of proportion. ""No. Probably a bit over-exaggerated as to how I was,"" he told reporters at the Auckland airport. ""I just sort of had very, very mild cold symptoms and th",TRUE,y
1550880292,India,The Times of India,Garg,"""Non-compliance of this order shall attract penal action as per the Act/Regulation in force,""","id quarantine facilities, while Red Fox Hotel has to isolate 36 rooms for the same, the order said. ""Non-compliance of this order shall attract penal action as per the Act/Regulation in force,"" Garg, who is also the chairman of Delhi Disaster Management Authority, said in the order. The payme",TRUE,y
1540345575,India,business-standard.com,Venugopal,"""Nothing will happen in Madhya Pradesh. The Congress government in Madhya Pradesh is very safe and will complete five years. The entire country is facing the Coronavirus issue and economic slowdown and people are in distress, but the BJP is interested in horse-trading.""","ing out at BJP, while speaking about Congress MLA Hardeep Singh Dang's resignation, Venugopal said, ""Nothing will happen in Madhya Pradesh. The Congress government in Madhya Pradesh is very safe and will complete five years. The entire country is facing the Coronavirus issue and economic slowdown and people are in distress, but the BJP is interested in horse-trading.""


. . ""BJP is trying to topple the elected government in Madhya Pradesh. They are offering big m",TRUE,y
1551951745,India,"NDTV.com: India, Business, Bollywood, Cricket, Video and Breaking News",Alireza Raisi,"""Now everyone knows about this disease, and what is very strange is that some don't take it seriously,""","eople, a new single-day record in the virus-stricken country that raised the overall toll to 1,135. ""Now everyone knows about this disease, and what is very strange is that some don't take it seriously,"" Deputy Health Minister Alireza Raisi said in a televised news conference. ""If people help, we can c",TRUE,y
1552546960,India,business-standard.com,Banerjee,"""Now that we have isolated the SARS-CoV-2 virus, we can share this with other researchers and continue this teamwork,""","specimens in a Level 3 containment facility, as per a release by the Sunnybrook Research Institute. ""Now that we have isolated the SARS-CoV-2 virus, we can share this with other researchers and continue this teamwork,"" Banerjee said. ""The more viruses that are made available in this way, the more we can learn, collab",TRUE,y
1569468323,India,The Times of India,Unknown,"""Now the production can start in right earnest. This development is big boost to equip our doctors and paramedics on the front line of this battle against Covid-19,""","cal specifications of these PPEs are now ready, and material suppliers are in place, railways said. ""Now the production can start in right earnest. This development is big boost to equip our doctors and paramedics on the front line of this battle against Covid-19,"" the railway ministry said. Railways is aiming to produce three sets per sewing machine per hour for",TRUE,y
1572075302,India,business-standard.com,He,"""Offences under EC Act are criminal offences and may result in imprisonment of 7 years or fine or both. ""State/Union Territory Governments may also consider detention of offenders under the Prevention of Black-marketing and Maintenance of Supplies of Essential Commodities Act, 1980,""","of prices, enhancing production, inspection of accounts of dealers and other such actions, he said. ""Offences under EC Act are criminal offences and may result in imprisonment of 7 years or fine or both. ""State/Union Territory Governments may also consider detention of offenders under the Prevention of Black-marketing and Maintenance of Supplies of Essential Commodities Act, 1980,"" Bhalla said. The home secretary said the Ministry of Consumer Affairs, Food and Public Distribution",TRUE,y
1538617113,India,indiatoday.intoday.in,She,"""On January 29, the Union Health Ministry confirmed that the samples sent from Thrissur had tested positive. The doctors did not tell me anything initially. I had already started antibiotics by then. On January 30, I started hearing news reports that the first positive Covid-19 case has been reported from Thrissur. Later that day, a team of doctors approached me dressed up in full bodysuits. They were extremely compassionate and explained to me about the results and reassured me that I have nothing to worry about,""","8, my samples were sent off for testing. By that time, I too was a little nervous,"" she recollects. ""On January 29, the Union Health Ministry confirmed that the samples sent from Thrissur had tested positive. The doctors did not tell me anything initially. I had already started antibiotics by then. On January 30, I started hearing news reports that the first positive Covid-19 case has been reported from Thrissur. Later that day, a team of doctors approached me dressed up in full bodysuits. They were extremely compassionate and explained to me about the results and reassured me that I have nothing to worry about,"" said the 20-year-old student. Helped doctors with contact tracing. ""Since then, I was constantly mo",TRUE,y
1573333121,India,economictimes,Sanjeev Zarbade,"""On the back of positive global cues, the market rose led by spirited all-round buying as . Automobiles , Financials and Pharmaceuticals led the charge despite profit booking witnessed. Today's trade saw even consumer discretionary and consumer durables stage a comeback ahead of expectations of a stimulus to help MSME weather the pandemic.""","eturns when economic conditions normalize,”

. - Sanjeev Zarbade, VP PCG Research, Kotak Securities ""On the back of positive global cues, the market rose led by spirited all-round buying as . Automobiles , Financials and Pharmaceuticals led the charge despite profit booking witnessed. Today's trade saw even consumer discretionary and consumer durables stage a comeback ahead of expectations of a stimulus to help MSME weather the pandemic.""

. - S Ranganathan, Head of Research at LKP Securities Global markets Global shares rose on Thursda",TRUE,y
1552025398,India,The Times of India,Arathoon,"""On the first day, the Chief Examiner or Co-Chief Examiner or Examiner Coordinator of an evaluation centre will meet all the examiners for a short time, to discuss the finalized marking scheme, evaluate dummy scripts, give necessary instructions and hand over the boxes containing the answer scripts to them. It is the responsibility of each examiner concerned to transport their box(es) containing the answer scripts, safely to their residence,""","as the examiners have now been permitted to mark the answer scripts at their respective residences. ""On the first day, the Chief Examiner or Co-Chief Examiner or Examiner Coordinator of an evaluation centre will meet all the examiners for a short time, to discuss the finalized marking scheme, evaluate dummy scripts, give necessary instructions and hand over the boxes containing the answer scripts to them. It is the responsibility of each examiner concerned to transport their box(es) containing the answer scripts, safely to their residence,"" instructed Arathoon to the evaluators. Marking of answer scripts will then take place at the reside",TRUE,y
1574260981,India,"NDTV.com: India, Business, Bollywood, Cricket, Video and Breaking News",Unknown,"""one or two a day""",", said such giveaways were becoming an increasingly important way to help feed people in need, with ""one or two a day"" being held in different locations in Los Angeles County. Thursday's food giveaway -- coordinated by",TRUE,y
1540217276,India,business-standard.com,Unknown,"""One suspected COVID19 case has been confirmed as positive. The patient is from Delhi. He has a travel history to Thailand and Malaysia. He is stable and being monitored. The total number of confirmed cases in India now stands at 31,""","ia to 31, health ministry officials said on Friday. The latest case is the third in Delhi.


. . ""One suspected COVID19 case has been confirmed as positive. The patient is from Delhi. He has a travel history to Thailand and Malaysia. He is stable and being monitored. The total number of confirmed cases in India now stands at 31,"" a health ministry official said. The 30 other positive cases include a 45-year-old man from Delhi's",TRUE,y
1549903697,India,The Times of India,Unknown,"""Only our medical school is open at this time. Everything else is closed and the international students have been provided with masks and sanitiser so they can take care of their health and hygiene. We are waiting for the state government's instructions on the issue. So far, the restriction is till March 22 and we are prepared for that. If it gets extended, we may have to prolong the academic session,""","versity also informed that the campus's gates have been armed with sanitisers and temperature guns. ""Only our medical school is open at this time. Everything else is closed and the international students have been provided with masks and sanitiser so they can take care of their health and hygiene. We are waiting for the state government's instructions on the issue. So far, the restriction is till March 22 and we are prepared for that. If it gets extended, we may have to prolong the academic session,"" informed an official from the University. . .",TRUE,y
1569554778,India,The Times of India,Unknown,"""Our staff and players have been working to support the incredible efforts of the NHS (National Health Service) and other key workers in fighting the effects of the COVID-19 coronavirus in any way we can. Kyle's actions in this matter have directly contravened these efforts. ""We are disappointed to hear the allegations, note Kyle's swift statement and apology, and will be conducting an internal disciplinary procedure in the coming days.""","ue to the coronavirus outbreak and City will now look into Walker's conduct. A club statement said: ""Our staff and players have been working to support the incredible efforts of the NHS (National Health Service) and other key workers in fighting the effects of the COVID-19 coronavirus in any way we can. Kyle's actions in this matter have directly contravened these efforts. ""We are disappointed to hear the allegations, note Kyle's swift statement and apology, and will be conducting an internal disciplinary procedure in the coming days.""

. . .",TRUE,y
1552759318,India,"NDTV.com: India, Business, Bollywood, Cricket, Video and Breaking News",Unknown,"""owing to the COVID-19 pandemic globally""","s. Richa and Ali have postponed their wedding date to later half of 2020
. They couple decided this ""owing to the COVID-19 pandemic globally""
. Richa and Ali have been dating since 2015. . . New Delhi: Richa Chadha and Ali Fazal have postpon",TRUE,y
1576950124,India,indiatoday.intoday.in,Unknown,"""P52, who was the first positive case of Covid-19 from our Nanjangud facility, never had any direct contact with any such raw material nor had any role in receiving, transporting or storage of any raw material in the company plant premises,""","ed the claim. According to the company, Patient 52 never came in contact with the said consignment. ""P52, who was the first positive case of Covid-19 from our Nanjangud facility, never had any direct contact with any such raw material nor had any role in receiving, transporting or storage of any raw material in the company plant premises,"" the company said in a statement. The company, in its statement, also said that the raw material was",TRUE,y
1542660306,India,business-standard.com,Girish Sharma,"""People are scared about the coronavirus, which is why we are only using flowers to ensure that we don't play Holi with colours,""","elebrated with great reverence with flowers due to coronavirus,"" a devotee, Girish Sharma told ANI. ""People are scared about the coronavirus, which is why we are only using flowers to ensure that we don't play Holi with colours,"" he added. The occasion was also used to raise awareness about COVID-19. Posters were also put up in",TRUE,y
1577894430,India,newindianexpress.com,He,"""People must always continue to avoid unnecessary travel,""","which has been observed in recent days, has also continued over the past 24 hours,"" said Jahanpour. ""People must always continue to avoid unnecessary travel,"" he said, in order to stop the spread of the virus that causes the COVID-19 disease. Iran announced ",TRUE,y
1570866914,India,business-standard.com,Mr Modi,"""Phir muskurayega India. Phir jeet jayega India. India will fight. India will win! Good initiative by our film fraternity."""," amid coronavirus crisis. Sharing the optimism filled anthem on Twitter, Prime Minister Modi wrote: ""Phir muskurayega India. Phir jeet jayega India. India will fight. India will win! Good initiative by our film fraternity.""


. . On Monday, Bollywood's most prominent actors like Akshay Kumar, Kartik Aaryan, Tiger Shrof",TRUE,y
1577623621,India,"NDTV.com: India, Business, Bollywood, Cricket, Video and Breaking News",Sonia Gandhi,"""Policemen and jawans are on duty to ensure a successful lockdown. Sanitation workers - despite lack of resources - are helping in containing the spread of the illness. Government officials too are working hard to ensure essential services. But if we don't support them, they won't be able to do their jobs. Reports have been coming of harassment of doctors. This is wrong, against our culture. We have to support them in this fight.""",""" Ms Gandhi said, urging people to ""follow the lockdown and adhere to the social distancing norms"". ""Policemen and jawans are on duty to ensure a successful lockdown. Sanitation workers - despite lack of resources - are helping in containing the spread of the illness. Government officials too are working hard to ensure essential services. But if we don't support them, they won't be able to do their jobs. Reports have been coming of harassment of doctors. This is wrong, against our culture. We have to support them in this fight."". ""Many of you are fighting this war at individual level by distributing sanitisers, ration. All of ",TRUE,y
1551756462,India,firstpost.com,Ashish Harsharaj Kale,"""Post our initial application, necessitated due to huge unsold BS-IV inventory and slowing sales, getting rejected by the Hon'ble apex court on 14th February'20, there has been a drastic change in circumstances in conducting business as usual. SARS-CoV-2 a.k.a Coronavirus (Covid-19) which emerged in Wuhan in the Hubei province of China has spread rapidly across the globe and also in India. Following this in the past week, there has been drastic drop in sales and customer walk-ins have reduced to a trickle as caution sets in due to fear of spreading the Virus. Counter sales has fallen by 60-70 percent across auto dealerships in these past few days. The situation has worsened in the past 3-4 days with partial lockdown situation in many towns and cities and few district magistrates have started issuing notices of closure of shops and establishments including auto dealerships to stop the spread of virus.""","as caution sets in due to fear of spreading the Virus. . FADA President Ashish Harsharaj Kale said, ""Post our initial application, necessitated due to huge unsold BS-IV inventory and slowing sales, getting rejected by the Hon'ble apex court on 14th February'20, there has been a drastic change in circumstances in conducting business as usual. SARS-CoV-2 a.k.a Coronavirus (Covid-19) which emerged in Wuhan in the Hubei province of China has spread rapidly across the globe and also in India. Following this in the past week, there has been drastic drop in sales and customer walk-ins have reduced to a trickle as caution sets in due to fear of spreading the Virus. Counter sales has fallen by 60-70 percent across auto dealerships in these past few days. The situation has worsened in the past 3-4 days with partial lockdown situation in many towns and cities and few district magistrates have started issuing notices of closure of shops and establishments including auto dealerships to stop the spread of virus."". In an earlier communication, FADA had said that its member dealers still have 10 to 15 days of BSI",TRUE,y
1555339706,India,dnaindia.com,Unknown,"""private, corporate establishments""","ty and maintain a distance of 3 feet between two customers, the order by BMC Commissioner said. All ""private, corporate establishments"" are to be shut down, the order said. The order has exempted establishments or firms providing essen",TRUE,y
1560534934,India,business-standard.com,Unknown,"""proactively""","Tata Motors extends free service, OE warranty period to July Tata Motors on Friday said it has ""proactively"" extended the last date to July 31 for customers whose original equipmentwarranty and free service p",TRUE,y
1557667021,India,dnaindia.com,Mr Modi,"""push the country and your families by 21 years.""",". Underlining the massive danger of the coronavirus, Modi said any negligence in these 21 days will ""push the country and your families by 21 years."". . .",TRUE,y
1569431472,India,business-standard.com,He,"""quite unbelievable"""," homes to shop for essential supplies and medicine, and to exercise once a day.  But he said it was ""quite unbelievable"" that a minority were not. ""The truth is the more people go out from home, the more the virus spread",TRUE,y
1550740881,India,business-standard.com,Unknown,"""reduction trend""","orted Tuesday that with the ""abrupt changes in activity levels"" in northern Italy, it has tracked a ""reduction trend"" of nitrogen dioxide, or NO2, for the last four to five weeks.


. . So far, Italy has been the h",TRUE,y
1559683805,India,newindianexpress.com,Unknown,"""remain calm and strictly respect the recommended preventive measures""","ceiving medical treatment. FOLLOW LIVE UPDATES ON COVID-19 HERE . The statement added people should ""remain calm and strictly respect the recommended preventive measures"". There are fears that Mali is at particular risk in the event of an outbreak, however. The country ",TRUE,y
1541895075,India,The Times of India,Vikas,"""Right now there is no dip in the market in any of the brands other than Apple, as almost all other plants have their manufacturing plants here in India. Apple has suffered the most. There is no supply anywhere in the market."""," prices of accessories remain the same. Vikas, who works at one of mobile shops in Sector 22, said, ""Right now there is no dip in the market in any of the brands other than Apple, as almost all other plants have their manufacturing plants here in India. Apple has suffered the most. There is no supply anywhere in the market."" . Shubham, who has a wholesale shop in the same sector, said, ""Prices of all the mobile accessories",TRUE,y
1543887686,India,business-standard.com,Unknown,"""Ryanair today announced the suspension of its full flight schedule to/from and within Italy, following the decision of the Italian government to 'lock down' the entire country to contain the spread of the Covid-19 virus,""","ts international services from Friday until early next month, Ryanair said in a statement.


. . ""Ryanair today announced the suspension of its full flight schedule to/from and within Italy, following the decision of the Italian government to 'lock down' the entire country to contain the spread of the Covid-19 virus,"" the statement said. The announcement came shortly after Norwegian Air Shuttle said it would cancel ",TRUE,y
1575740674,India,newindianexpress.com,Mr Modi,"""save each and every life""","r that the lockdown cannot be lifted in one go, asserting that the priority of his government is to ""save each and every life"". According to an official statement after the Wednesday interaction, the prime minister told these ",TRUE,y
1573585781,India,firstpost.com,He,"""Saw a propaganda piece being circulated through ''Organiser'' of RSS saying that the timely intervention of Smriti Irani helped the starving workers from Amethi. Just want to make one thing clear. The State has been assisting the guest workers and all other hard-hit people of the state.,""","aw a news report from Delhi saying ''Help from Smriti reaches Wayanad'' and ''Rahul helps Amethi''. ""Saw a propaganda piece being circulated through ''Organiser'' of RSS saying that the timely intervention of Smriti Irani helped the starving workers from Amethi. Just want to make one thing clear. The State has been assisting the guest workers and all other hard-hit people of the state.,"" he said. ""There should be no competition or misleading propaganda that might disrupt or undermine t",TRUE,y
1538276692,India,firstpost.com,Mohanty,"""SEBI is aware of coronavirus and the possible impact that it can have on the market. We are taking the necessary steps,""","rve Bank of India (RBI) on Tuesday also came out with a statement assuring the markets of all help. ""SEBI is aware of coronavirus and the possible impact that it can have on the market. We are taking the necessary steps,"" Mohanty told reporters here. ""We have seen the RBI statement; we are aware of it. Whatever has to b",TRUE,y
1574598515,India,business-standard.com,He,"""serious""","protected health  information' by countries and handing it over to a foreign  private agency was a ""serious"" issue, he told reporters here,  demanding scrapping of the contract. ""The most suspicious thing is ",TRUE,y
1547460167,India,indiatoday.intoday.in,Unknown,"""She was a known case of diabetes and hypertension. Her sample was collected on March 8. Her condition worsened on March 9 with the development of pneumonia and she was shifted to the intensive care unit. Her sample also tested positive for Covid-19. Since March 9, she was having respiratory fluctuations and was provided ventilatory support. However, due to co-morbid conditions, she died on March 13 at RML Hospital, Delhi as confirmed by the treating Physician and Medical Superintendent,""","d and since he and his mother had fever and cough, both were admitted,"" an official statement said. ""She was a known case of diabetes and hypertension. Her sample was collected on March 8. Her condition worsened on March 9 with the development of pneumonia and she was shifted to the intensive care unit. Her sample also tested positive for Covid-19. Since March 9, she was having respiratory fluctuations and was provided ventilatory support. However, due to co-morbid conditions, she died on March 13 at RML Hospital, Delhi as confirmed by the treating Physician and Medical Superintendent,"" it said. The statement said that all precautionary measures as per protocol including screening, qu",TRUE,y
1577891899,India,newindianexpress.com,Unknown,"""significant comorbidities are faring very well,""","stry . The patients admitted to the hospital early in their course of their diseases or do not have ""significant comorbidities are faring very well,"" it added. On Monday, the number of coronavirus cases in the national capital spiralled to 1,510, wi",TRUE,y
1577182835,India,business-standard.com,Rasha Kelej,"""Since most of the people are confined to their homes, they are spending a lot of time reading and listening to news through different platforms. Media professionals, it is your time to help the people to take care good care of their mental  &  physical health during these disturbing times, through your creative, informational and motivational work. You can guide them to adjust to their new and different routine and rhythm of life.""","s alarming topic at a regular basis will be eligible to win these awards. Rasha Kelej further said: ""Since most of the people are confined to their homes, they are spending a lot of time reading and listening to news through different platforms. Media professionals, it is your time to help the people to take care good care of their mental  &  physical health during these disturbing times, through your creative, informational and motivational work. You can guide them to adjust to their new and different routine and rhythm of life."". Merck Foundation has already initiated these awards in African and Middle Eastern Countries and wi",TRUE,y
1537101787,India,indiatoday.intoday.in,Unknown,"""Since there was a variation in the reports, samples were sent to the National Institute of Virology (NIV), Pune for testing,"""," but his condition deteriorated and a second sample was collected, which tested positive on Monday. ""Since there was a variation in the reports, samples were sent to the National Institute of Virology (NIV), Pune for testing,"" officials said, adding that it had tested positive. On Monday, two new coronavirus cases were repor",TRUE,y
1558290481,India,economictimes,Chuck Schumer,"""So many people are being put out of work through no fault of their own. They don't know what their future is going to be like, how are they going to pay the bills,""","ckage in American history,"" top Senate Democrat . Chuck Schumer said shortly after McConnell spoke. ""So many people are being put out of work through no fault of their own. They don't know what their future is going to be like, how are they going to pay the bills,"" Schumer added. ""Well, we come to their rescue.""

. The Senate and House of Representatives still ne",TRUE,y
1563083106,India,business-standard.com,Unknown,"""Some of the initial and visible impact of spreading on India economy has been disruption in production of select manufacturing sectors due to breakdown of supply chain, near collapse of tourism, hospitality and aviation sectors and a rise in the work load of healthcare sector,"""," FY20: 4.2 per cent) due to the base effect and a gradual recovery and restoration of supply chain. ""Some of the initial and visible impact of spreading on India economy has been disruption in production of select manufacturing sectors due to breakdown of supply chain, near collapse of tourism, hospitality and aviation sectors and a rise in the work load of healthcare sector,"" it said. Also, micro, small and medium enterprises, irrespective of the sector they operate in, hav",TRUE,y
1563907143,India,business-standard.com,Takiguchi,"""Sometimes I don't see anyone on the street,""","reet near Nara's famous deer park, where tourists usually stop to take photos and feed the animals. ""Sometimes I don't see anyone on the street,"" Takiguchi said. ""I've never seen anything like this."" Nara was among the first Japanese towns to be",TRUE,y
1572348940,India,business-standard.com,Mr Modi,"""staggered""","he spread of the virus. During his April 2 interaction with chief ministers, Modi had pitched for a ""staggered"" exit from the ongoing lockdown. Before the lockdown was announced on March 24, the prime minister h",TRUE,y
1562801339,India,indiatoday.intoday.in,She,"""Stay home &. watch the sunset #stayhomestaysafe P.S - photography credit to my all-time fav photographer RK (sic).""","a had posted a photo of herself on Instagram, which was captured by Ranbir at her home. Alia wrote, ""Stay home &. watch the sunset #stayhomestaysafe P.S - photography credit to my all-time fav photographer RK (sic)."". Alia also shared pictures of her pet cat and Ranbir's pet dogs on the platform. LOVE! . A post sha",TRUE,y
1562726578,India,"NDTV.com: India, Business, Bollywood, Cricket, Video and Breaking News",She,"""Stay home and watch the sunset. Image credit to my all-time favourite photographer RK.""","ed a picture of herself clicked by her ""all-time favourite photographer"" Ranbir Kapoor . She wrote: ""Stay home and watch the sunset. Image credit to my all-time favourite photographer RK."" Take a look:. Alia Bhatt and Ranbir Kapoor reportedly started dating in 2018. The couple have made ",TRUE,y
1576503629,Kenya,theeastafrican.co.ke,Unknown,‘‘robust testing.’’,ast weeks cautioned that African governments were not catching the extent of infections for lack of ‘‘robust testing.’’. . Officials said they hope to conduct tests on “hundreds of thousands” of people to understand how,TRUE,y
1550626569,Kenya,Mpasho News,Tanasha,"‘Guys, with the ongoing pandemic, kindly lets avoid staying ignorant during these tough times that the world is going through. . Kindly FOLLOW THE TIPS ON THE PICTURE and stay safe. . . . Let’s also remember to pray.’","Every sneeze 🤧 and everyone around me wants run & hide. Staying home & warm.’ . . Tanasha wrote,. ‘Guys, with the ongoing pandemic, kindly lets avoid staying ignorant during these tough times that the world is going through. . Kindly FOLLOW THE TIPS ON THE PICTURE and stay safe. . . . Let’s also remember to pray.’ . . . Read more . . .",TRUE,y
