stories_id,place,media name,speaker,text,snippet,mentions covid? (true/false),Checked (y/n)
1557439906,Kenya,allAfrica.com: Kenya -- Home,Unknown,"""Their body language suggested Muchai wasn't just Tewa's photographer, there was more. In my eyes, they appeared to be in a love relationship. I guess they also shared the hotel room and by the time of our departure, they might have extended their stay because we left them behind,""","nyuki tells Nairobi News that the two were inseparable and were also booked at the same hotel room. ""Their body language suggested Muchai wasn't just Tewa's photographer, there was more. In my eyes, they appeared to be in a love relationship. I guess they also shared the hotel room and by the time of our departure, they might have extended their stay because we left them behind,"" revealed the source. However, unlike her previous relationship with Rnaze, Tewa and Muchai have bee",FALSE,y
1559928009,Kenya,allAfrica.com: Kenya -- Home,She,"""There are certain companies that have also reached out to us who are requesting us to look at their mobile data rates which will enable people to continue working from home,""","rk from home to curb the coronavirus pandemic that has now claimed more than 21,000 lives globally. ""There are certain companies that have also reached out to us who are requesting us to look at their mobile data rates which will enable people to continue working from home,"" she added. Her sentiments come days after the President signed an agreement allowing Google Loon ba",FALSE,y
1546567446,Kenya,standardmedia.co.ke,Unknown,"""They are coming here to condole with the family and make them feel that they are still of huge importance. Mzee, having united the country for 25 years since he took over from Jomo Kenyatta in 1978, the family feels it is a legacy worth maintaining,""","try For More of This and Other Stories, Grab Your Copy of the Standard Newspaper. Subscribe Now » . ""They are coming here to condole with the family and make them feel that they are still of huge importance. Mzee, having united the country for 25 years since he took over from Jomo Kenyatta in 1978, the family feels it is a legacy worth maintaining,"" said one of the organisers, who did not wish to be named.
Moi’s Kabarak home continues to remain a ",FALSE,y
1543764951,Kenya,allAfrica.com: Kenya -- Home,Mr Gedi,"""They are saying they are protecting Kenyans. But all we are seeing is the opposite of that.""","fter they transferred all the teachers. Most classrooms in the region are now empty"" Mr Gedi added. ""They are saying they are protecting Kenyans. But all we are seeing is the opposite of that."". The comments from the clerics come as tension in Mandera town entered its second week after two So",FALSE,y
1536989695,Kenya,allAfrica.com: Kenya -- Home,Mr Wambua,"""This has been caused by non-payment especially the contractor who collects within CBD hasn't been paid for close to four months now,"""," News the strike by contracted garbage collectors is as a result of non-payment of the contractors. ""This has been caused by non-payment especially the contractor who collects within CBD hasn't been paid for close to four months now,"" said Wambua. He said the confusion in the Finance Department is to be blame for the mess, saying it",FALSE,y
1538792892,Kenya,standardmedia.co.ke,Unknown,"""This means accepting the position advanced by Roshina Timber Mart and allowing input VAT recovery would amount to aiding criminal conduct,""","to keep, retain or maintain records is an offence under Section 93 of the Tax Procedures Act, 2015. ""This means accepting the position advanced by Roshina Timber Mart and allowing input VAT recovery would amount to aiding criminal conduct,"" noted KRA. SEE ALSO : KRA wins Sh2b claim on shippers . The firm argued that it had no obligation o",FALSE,y
1547881822,Kenya,nation.co.ke,Daniel Ives,"""This move is not surprising to the Street as Gates has continued to focus more on his myriad of philanthropies across the globe over the past decade,""","manitarian challenges with his wife, under the auspices of the Bill and Melinda Gates Foundation. . ""This move is not surprising to the Street as Gates has continued to focus more on his myriad of philanthropies across the globe over the past decade,"" Wedbush analyst Daniel Ives said in a note to investors. . ""Gates is a historic figure in the techn",FALSE,y
1549586342,Kenya,allAfrica.com: Kenya -- Home,Habil Olaka,"""This trend is not unique for banking, we are going to see a lot of them coming up in various sectors as firms struggle to ensure that they remain viable.""","end of mergers and acquisitions are inevitable,"" said Habil Olaka, the KBA chief executive, adding, ""This trend is not unique for banking, we are going to see a lot of them coming up in various sectors as firms struggle to ensure that they remain viable."". Some market analysts have, however, cast doubts on the viability of the mergers and acquisitions u",FALSE,y
1541791070,Kenya,nation.co.ke,Manal Abdelhalim,"""voices, including those of some women, who say that the issue (of women's rights) is not a priority and that it can wait""","ties and compounding women's problems, she said. . Activist Manal Abdelhalim expresses amazement at ""voices, including those of some women, who say that the issue (of women's rights) is not a priority and that it can wait"". . But Atiq is more hopeful. . ""We need immediate measures, and I think that the justice ministry a",FALSE,y
1563423659,Kenya,standardmedia.co.ke,Mr Kagwe,"""We are doing so to protect both the riders and their passengers. You can imagine how many people a rider has behind him each day,""","ey will be distributing the face masks in the counties.
Police officers will enforce the directive.
""We are doing so to protect both the riders and their passengers. You can imagine how many people a rider has behind him each day,"" Kagwe said, ""They have no idea who has the virus or does not.""
He went on: ""This is a measure so th",FALSE,y
1541270755,Kenya,standardmedia.co.ke,Chesang,"""We are finally at ease after the DCI revealed that my son was murdered. However, what we want to know are the contents of the data that was recovered from his phone. Let that be made public just like the CCTV footage from Deputy President William Ruto's office, which was aired,""","ions (DCI) boss George Kinoti, but challenged the investigators to arrest those behind the killing.
""We are finally at ease after the DCI revealed that my son was murdered. However, what we want to know are the contents of the data that was recovered from his phone. Let that be made public just like the CCTV footage from Deputy President William Ruto's office, which was aired,"" Chesang urged. SEE ALSO : Ruto: I’ll rather lose election than see Kenyans fight over politics . ""I",FALSE,y
1552642870,Kenya,allAfrica.com: Kenya -- Home,She,"""We are honoured to partner with KAR to ensure Kenya's medical technologists are equipped with the right skills to continue providing better outcomes for patients,""","ult of quality imaging services done with quality technology by competent healthcare professionals. ""We are honoured to partner with KAR to ensure Kenya's medical technologists are equipped with the right skills to continue providing better outcomes for patients,"" she said. Ms Kinyoe added that the annual Radiology Day initiative is part of the company's efforts",FALSE,y
1537612253,Kenya,standardmedia.co.ke,Ms Omondi,"""We are new in these departments; there were people before us and some of the information you want you might not get from us,""","f the documents required could not be traced following a change of leadership in their departments.
""We are new in these departments; there were people before us and some of the information you want you might not get from us,"" said Ms Omondi. SEE ALSO : Siaya County to deal with garbage . The ward reps will meet again today ",FALSE,y
1577886230,Kenya,standardmedia.co.ke,Macharia Kamau,"""We cannot evacuate Kenyans in China\""","\""We cannot evacuate Kenyans in China\"" PS Macharia Kamau : KTN News",FALSE,y
1547171775,Kenya,nation.co.ke,Faisal Mohammed Saleh,"""We don't want charity but the means to restart our economy,""","ted a totally bankrupt country,"" Culture and Information Minister Faisal Mohammed Saleh told AFP. . ""We don't want charity but the means to restart our economy,"" said the minister, who doubles as government spokesman. . ""For example, wheat production is promisi",FALSE,y
1535780188,Kenya,nation.co.ke,Mr Opetu,"""We feel it is long overdue. In Kisumu County, we have had persistent labour unrest in the health sector because of poor management of health and resources,""","o run the sector effectively, hence the call to transfer the services to the national government. . ""We feel it is long overdue. In Kisumu County, we have had persistent labour unrest in the health sector because of poor management of health and resources,"" Mr Opetu told the Nation . . But in a swift rejoinder, Governor Nyong'o said the county receives 30",FALSE,y
1545013477,Kenya,DAILY POST,Ichungwa,"""We get concerned when we are talking about these
things (threat to Ruto's life), there is an escalation of terror alerts in the
country and you remember what happened in Mandera the other day.” . . “I get concerned because just before JM Kariuki was murdered,
there were bombings here at OTC.” . . . “We have to be very careful when talking about threats to
life,""","aiming that such
incidents had in the past been used as a cover up for political assassination. . . ""We get concerned when we are talking about these
things (threat to Ruto's life), there is an escalation of terror alerts in the
country and you remember what happened in Mandera the other day.” . . “I get concerned because just before JM Kariuki was murdered,
there were bombings here at OTC.” . . . “We have to be very careful when talking about threats to
life,"" Ichungwa stated. . . The MP further claimed that a past security breach at Ruto's
rural home in Sug",FALSE,y
1546888085,Kenya,allAfrica.com: Kenya -- Home,Mr Kagwe,"""We have asked the DCI to intervene,""","ccasioned by people he termed as immoral blood auctioneers, who have ignored the plight of Kenyans. ""We have asked the DCI to intervene,"" the CS told a press conference on Thursday, ahead of meeting to discuss how to seal some of the gla",FALSE,y
1549586289,Kenya,allAfrica.com: Kenya -- Home,Tikolo,"""We have finished planning for the re-run on Wednesday. As per the rules, these candidates will have a second and even third chance to win the election,"""," of the chairman, secretary general, treasurer, youth and women representatives were all unopposed. ""We have finished planning for the re-run on Wednesday. As per the rules, these candidates will have a second and even third chance to win the election,"" Tikolo told Nation Sport. In Kisii, Yobes Onkangi and Jezreel Bikeri, who are vying for the FKF Kis",FALSE,y
1541665724,Kenya,allAfrica.com: Kenya -- Home,He,"""We have had a good run and with the current crop of players, if we put our best foot forward, we should win,""",", saying ""they are not special"". He has also promised their supporters a good outcome in the match. ""We have had a good run and with the current crop of players, if we put our best foot forward, we should win,"" he said. Despite facing a biting financial crisis, 'Ingwe' has had a fine run this season, which ha",FALSE,y
1539035469,Kenya,nation.co.ke,Unknown,"""We have reached agreement with Major League Soccer side Montreal Impact for the transfer of Victor Wanyama. The midfielder made 97 appearances for us in all competitions following his move from Southampton in June, 2016, and scored seven times, including the opening goal in our final game at White Hart Lane. We wish Victor well for the future.""","were said to have deterred several suitors. . Tottenham’s statement released on Tuesday night said: ""We have reached agreement with Major League Soccer side Montreal Impact for the transfer of Victor Wanyama. The midfielder made 97 appearances for us in all competitions following his move from Southampton in June, 2016, and scored seven times, including the opening goal in our final game at White Hart Lane. We wish Victor well for the future."". . Wanyama had made just four appearances for Spurs this season, with his only appearance since Jos",FALSE,y
1560494594,Kenya,allAfrica.com: Kenya -- Home,James Oduor,"""We know what we are doing, we know where we are going,""","l Droughts Management Authority says it lacks the money to help all the herders who are struggling. ""We know what we are doing, we know where we are going,"" said James Oduor, chief executive of the agency. ""But because of resources, we are a bit slow to ac",FALSE,y
1552642810,Kenya,allAfrica.com: Kenya -- Home,He,"""What we are doing is not a favour, it is a service and we must provide it and we cannot turn back and for that, I ask each and every one of you to be committed to the task ahead. It will not be an easy task but with commitment and dedication, honesty and diligence,""","or Mike Sonko to the national government. The functions transferred include Transport and Planning. ""What we are doing is not a favour, it is a service and we must provide it and we cannot turn back and for that, I ask each and every one of you to be committed to the task ahead. It will not be an easy task but with commitment and dedication, honesty and diligence,"" he said. He said Nairobi which is a diplomatic hub can no longer be left to be ruled by cartels and",FALSE,y
1539312510,Kenya,nation.co.ke,He,"""Whoa, you don't screw around with a Philly girl, I'll tell you what,""","d at a California fundraiser in Bel Air Wednesday night, a day after the incident in Los Angeles. . ""Whoa, you don't screw around with a Philly girl, I'll tell you what,"" he said. . ""I thought I heard on the news on the way over that that the committee in charge of Secr",FALSE,y
1536983955,Kenya,nation.co.ke,Unknown,"""Women in developing parts of the world need to be connected…digital technologies offer leapfrog opportunities and help empower women,""","rm eCitizen. . The government also advertises public tenders on the online platform My Gov Kenya. . ""Women in developing parts of the world need to be connected…digital technologies offer leapfrog opportunities and help empower women,"" states OECD in the report. . .",FALSE,y
1546659200,Kenya,DAILY POST,Ernest Kibet,"""You should ask yourself why it is not happening in
Turbo, Ruto's backyard, yet we who are still suffering from underdevelopment,
we are in the front line defending someone who has done little for us,""","acrifice other
people’s children while his own dance on their graves as they drink their
blood. . . ""You should ask yourself why it is not happening in
Turbo, Ruto's backyard, yet we who are still suffering from underdevelopment,
we are in the front line defending someone who has done little for us,""
said Kabarnet ward MCA, Ernest Kibet. . . The Kenyan DAILY POST . . . . . . . .",FALSE,y
1563159755,Kenya,Kahawa Tungu,She,"“ Whatever blogs are gonna say about betty, f*** off. the pressure in this f***ing career is horrible!,”"," and I’m her role model,” she said. She also complained about the pressure that comes with the job. “ Whatever blogs are gonna say about betty, f*** off. the pressure in this f***ing career is horrible!,” she lamented. The video that has since gone viral had KoT weigh in on the issue. Some thought Betty",FALSE,y
1536367641,Kenya,DAILY POST,He,"“.nashindawa na sauti… lakini jana nilikuja hapa
nikalala hapa.nilikuja na vijana."" ""Wakaniambia baba hapa Meru nobody can stop
reggae.,”","rt
his speech and invite other people to speak as he admitted to having difficulty
in speaking. . . “.nashindawa na sauti… lakini jana nilikuja hapa
nikalala hapa.nilikuja na vijana."" ""Wakaniambia baba hapa Meru nobody can stop
reggae.,” Raila said. . . . However, supporters of Deputy President William Ruto have
come out with wild clai",FALSE,y
1539503625,Kenya,DAILY POST,Itumbi,"“@DCI_KenyaI have argued, is the
weakest link. Time, as always, vindicates #SystemYaFacts. Glad the @ODPP_KE has
noticed the game. It is all Investigations via Media Headlines and completely
different and weak evidence in Court. A Movie whose script is on
@dailynation,”","top detective of prosecuting murder
cases through the media and particularly the Daily Nation . . . “@DCI_KenyaI have argued, is the
weakest link. Time, as always, vindicates #SystemYaFacts. Glad the @ODPP_KE has
noticed the game. It is all Investigations via Media Headlines and completely
different and weak evidence in Court. A Movie whose script is on
@dailynation,” Itumbi said. . . Ruto’s office edited CCTV footage that showed that Echesa‘s
was at his office for ",FALSE,y
1566497373,Kenya,DAILY POST,Unknown,"“900 cartons of quality
menstrual hygiene products dispatched today so that our girls in Nairobi County
can experience their menstruation in dignity and free of shame. . . ""No one should
choose between a sanitary pad or meal. #TwendeKazike,”","the donation of 900 cartons on
sanitary pads to the Kenya Red Cross for distribution and wrote: . . “900 cartons of quality
menstrual hygiene products dispatched today so that our girls in Nairobi County
can experience their menstruation in dignity and free of shame. . . ""No one should
choose between a sanitary pad or meal. #TwendeKazike,” . . . However, Netizens are
wondering why she had to brand the sanitary pads with her photo given t",FALSE,y
1540282782,Kenya,Capital News,Rami Abdel Rahman,“a complete absence of regime and Russian warplanes in the Idlib airspace”,at came into force at midnight appeared to be holding. Observatory chief Rami Abdel Rahman reported “a complete absence of regime and Russian warplanes in the Idlib airspace”. He said an exchange of fire that did not cause any casualties took place before dawn but added tha,FALSE,y
1563925262,Kenya,nation.co.ke,Unknown,"“A sombre morning as His Eminence John Cardinal Njue has announced the passing on of His Grace Archbishop Emeritus Raphael Ndingi Mwana a'Nzeki,”","Catholic Archbishop John Cardinal Njue Tuesday Morning announced the passing on of Mwana ''Nzeki. . “A sombre morning as His Eminence John Cardinal Njue has announced the passing on of His Grace Archbishop Emeritus Raphael Ndingi Mwana a'Nzeki,” the Catholic Archdiocese of Nairobi said in a Facebook post on Tuesday. . ""Let us pray for the repo",FALSE,y
1573447481,Kenya,standardmedia.co.ke,Unknown,"“Absa Kenya is required to . reverse the market positions that were created as a result of the flagged transactions,”","ll customers and stakeholders.”
. SEE ALSO: Court summons Absa Bank over Islamic banking facility . “Absa Kenya is required to . reverse the market positions that were created as a result of the flagged transactions,” the central bank said in a statement. . Do not miss out on the latest news. Join the Standard Digit",FALSE,y
1543815922,Kenya,businessdailyafrica,Mr Ahmednoor,"“After this incident, only a lone bull remains,”","th of the male white calf brought to three the number of all known white giraffes in the country. . “After this incident, only a lone bull remains,” Mr Ahmednoor said. . . .",FALSE,y
1535769437,Kenya,Mpasho News,Unknown,"“Ambia watoto niligongwa na lori, I do not want them in my life.”"," their comments;. awitiphennyspielfeld This is 🔥🔥🔥🔥🔥🔥🔥🔥🔥! The last comment was “Ambia watoto niligongwa na lori, I do not want them in my life.”. mildredapondi Too painful to talk about it. sarahwasheke You have a great heart madam boss. May God keeps you and prote",FALSE,y
1536524152,Kenya,standardmedia.co.ke,Mushi,"“An officer pulled out his gun and threatened to shoot Anthony, but I blocked him. He chased me away, saying I should go and sleep,”"," police,” Mushi said, adding that at the station, Nyariki was still furious and wanted to beat her.
“An officer pulled out his gun and threatened to shoot Anthony, but I blocked him. He chased me away, saying I should go and sleep,” said Mushi.
Nyariki, who worked as a caretaker where he lived, was locked up. The next morning, Mus",FALSE,y
1558220366,Kenya,standardmedia.co.ke,Unknown,"“Armed with pistols, the three started robbing members of the public, a scene which attracted the attention of a team of Kayole detectives on patrol. The gang defied orders to surrender, engaging the officers in a fire exchange which left the said suspect down,”","ued between a three-man gang of robbery with violence suspects on Tuesday night in Kayole, Nairobi.
“Armed with pistols, the three started robbing members of the public, a scene which attracted the attention of a team of Kayole detectives on patrol. The gang defied orders to surrender, engaging the officers in a fire exchange which left the said suspect down,” DCI said.
Police are pursuing the other two suspects who escaped in a motorbike.
Authorities who we",FALSE,y
1537109554,Kenya,Nairobi News | Home,He,"“As a member of ODM party, we respect the law and obey the court. On Monday if the court gives us a green light then we shall not hesitate to move forward with the impeachment motion,”"," respect the court order until we get a final direction from the court next week,” said Mr Imwatok. “As a member of ODM party, we respect the law and obey the court. On Monday if the court gives us a green light then we shall not hesitate to move forward with the impeachment motion,” he added. IMPEACHMENT . The second time county legislator said the motion had met all the needed re",FALSE,y
1547640523,Kenya,standardmedia.co.ke,Ms Goslinga,"“At least 100,000 farmers are targeted in Nakuru, Uasin Gishu and Kakamega in our pilot phase. We are targeting small holder farmers with as small as a quarter of land,”"," 7,000 farmers from the three counties have signed up for the crop insurance for the last one week.
“At least 100,000 farmers are targeted in Nakuru, Uasin Gishu and Kakamega in our pilot phase. We are targeting small holder farmers with as small as a quarter of land,” Ms Goslinga said. SEE ALSO : Boon as cane firm pays dues to farmers . She said teams from APA Insur",FALSE,y
1548720684,Kenya,Kahawa Tungu,Unknown,"“At the regional level, the two Heads of State discussed the challenges facing the Nile River basin and emphasized the need for pursuing African solutions to African problems,”","locust invasion. Read: CS Fred Matiangi, Security Team To Meet Somali President Over Mandera Feud . “At the regional level, the two Heads of State discussed the challenges facing the Nile River basin and emphasized the need for pursuing African solutions to African problems,” the statement read in part,. The meeting was attended by Cabinet Secretaries Raychelle Omamo and Si",FALSE,y
1543107689,Kenya,standardmedia.co.ke,He,"“Babu wa Kanumba alinitokea na kuniambia nimkumbushe Lulu atekeleze mambo ya kimila ambayo nimewahi kumwambia tena ya kwenda kaburini kwa Kanumba na kufanya usafi na kumuombea na hapo atakuwa ameondokana na kile kivuli cha marehemu,”","ate Charles Kanumba urged the actress to go to his graveside for cleansing to have a peaceful life. “Babu wa Kanumba alinitokea na kuniambia nimkumbushe Lulu atekeleze mambo ya kimila ambayo nimewahi kumwambia tena ya kwenda kaburini kwa Kanumba na kufanya usafi na kumuombea na hapo atakuwa ameondokana na kile kivuli cha marehemu,” he said at the time. . .",FALSE,y
1537858617,Kenya,standardmedia.co.ke,Unknown,“bad risk”," firms. It emerges from court filings by Invesco that foreign insurers shun PSV underwriting due to “bad risk”. It has been left to Kenyan investors to grapple with the menace.
 “The collapse or reckless closur",FALSE,y
1577578121,Kenya,standardmedia.co.ke,Unknown,"“Basketball, obviously, is the love of my life and I want to be the best in the world at that. But who says I can’t do both?”","the latest sports news updates. Subscribe to our SMS sports service by texting 'SPORTS' to 22840. . “Basketball, obviously, is the love of my life and I want to be the best in the world at that. But who says I can’t do both?”
. . . For More of This and Other Sports Stories Subscribe to the Standard Epaper . . .",FALSE,y
1545362219,Kenya,standardmedia.co.ke,Moses Kuria,“BBI process has been fraudulently hijacked by Raila who has been going round the country using it to insult the Deputy President.”,"t statement . In the retaliatory statement, the lawmakers led by Gatundu South MP Moses Kuria said, “BBI process has been fraudulently hijacked by Raila who has been going round the country using it to insult the Deputy President.”
The statement further said: “In becoming the most visible actor in BBI, Odinga has escalated his pe",FALSE,y
1547268399,Kenya,Mpasho News,Grace,"“Before the day is up! My WCW’s! My nearest & dearest! My Family, My heartRed heart To Mum, Sis & my girls… I count myself incredibly blessed when I look at the Woman who raised me, the amazing woman my younger sister has turned out to be & my beautiful, incredibly smart daughters…”","nly surrounded by friends, peers and fans but also, her family. Grace highlighted this by tweeting, “Before the day is up! My WCW’s! My nearest & dearest! My Family, My heartRed heart To Mum, Sis & my girls… I count myself incredibly blessed when I look at the Woman who raised me, the amazing woman my younger sister has turned out to be & my beautiful, incredibly smart daughters…” . . Check out the cute photos of Grace’s family at the event. . . . . .",FALSE,y
1549319299,Kenya,standardmedia.co.ke,She,"“Being a legal public entity, the committee had an obligation to follow procurement rules because our agreement with the association earlier dictated so,”","simiyu told the court the committee was supposed to advertise for the same for competitive bidding.
“Being a legal public entity, the committee had an obligation to follow procurement rules because our agreement with the association earlier dictated so,” she stated.
The fund, she noted, finances community water projects and had in 2010 received a propo",FALSE,y
1538293745,Kenya,Kahawa Tungu,Unknown,"“Between October 2 and February 13, 2020, the accused attempted to obtain Sh39.5 billion from Stanley Bruno by falsely pretending that he would be awarded a tender by the State Department of Defence to supply military equipment,”","Ownership Of His Vehicles . The accused persons have denied all the 12 counts leveled against them. “Between October 2 and February 13, 2020, the accused attempted to obtain Sh39.5 billion from Stanley Bruno by falsely pretending that he would be awarded a tender by the State Department of Defence to supply military equipment,” the charge sheet read in part. Prime suspect and former Sports CS Rashid Echesa was released two we",FALSE,y
1549006731,Kenya,businessdailyafrica,Unknown,"“Bidders must be property owners, or authorised estate agents who should indicate the price of each parking bays with allocated slots and must indicate when the space will be ready for occupation,”","h space should have an elevator and a CCTV system manned round the clock, among other facilities. . “Bidders must be property owners, or authorised estate agents who should indicate the price of each parking bays with allocated slots and must indicate when the space will be ready for occupation,” it said. . . .",FALSE,y
1537107332,Kenya,Mpasho News,Unknown,“But I have no children”,"ls. Anyway, she asked me to grace the cover of her magazine and I quickly declined, exclaiming, “But I have no children”! She insisted that even though I didn’t, I still had a voice to speak into that space. Well, I didn’t. ",FALSE,y
1544671851,Kenya,theeastafrican.co.ke,Unknown,"“CBK welcomes the transaction which will diversify the business models of the two institutions and enhance the stability of the Kenyan banking sector,”"," regulator, welcomed the move, saying it will enhance the stability of the Kenyan banking sector. . “CBK welcomes the transaction which will diversify the business models of the two institutions and enhance the stability of the Kenyan banking sector,” the regulator said in a statement on Wednesday. . But the deal is still subject to regulatory appro",FALSE,y
1538207589,Kenya,nation.co.ke,She,“Chiefs must arrest those carrying out the vice and track girls who have dropped out from school so that they are readmitted.”,"irls from school, but allow them to study until they near delivery, then resume after giving birth. “Chiefs must arrest those carrying out the vice and track girls who have dropped out from school so that they are readmitted.”. . She lamented that many boys from the region were missing secondary school to graze animals, and ",FALSE,y
1574297133,Nigeria,TODAY,He,‘’No casualty was recorded.’," Fire Service (Ikeja Station),’’ he said. Also, he confirmed that no life was lost to the incident, ‘’No casualty was recorded.’’ He added. Get more stories like this on Twitter . . . . .",FALSE,y
1538939710,Nigeria,vanguardngr.com,She,"‘145 Nigerian women will die in childbirth every day, one every 10 minutes. One in 13 Nigerian women will die in childbirth unless dramatic changes are made’"," require $264 billion over the next decade. According to a report on Maternal Mortality in Nigeria, ‘145 Nigerian women will die in childbirth every day, one every 10 minutes. One in 13 Nigerian women will die in childbirth unless dramatic changes are made’. She explained that women and young girls’ access to basic human rights continue to be threatened, ",FALSE,y
1541652109,Nigeria,AllAfrica News: Nigeria,Alhaji Adamu Unman,"""a special technical squad and armed anti-kidnapping squad had been deployed to the area to rescue the victims unhurt.""","olice Commissioner, Alhaji Adamu Unman who led heads of other security agencies to the school said, ""a special technical squad and armed anti-kidnapping squad had been deployed to the area to rescue the victims unhurt."". He explained that the visit of the security chiefs to the scene was to enable them deploy addition",FALSE,y
1563459426,Nigeria,Latest Nigerian News - Nigerian Newspapers - Online Nigeria News,He,"""Coronavirus solution. It is real and it works""",""" Ooni of Ife reveals herbs he says can be used to treat coronavirus - Linda Ikeji Mon, 30 Mar 2020 ""Coronavirus solution. It is real and it works"" Ooni of Ife reveals herbs he says can be used to treat coronavirus read more. . . Click to view all",FALSE,y
1547974308,Nigeria,AllAfrica News: Nigeria,Mr Brooks,"""Data revealed that women remain heavily outnumbered in both the legislative and executive arms of government, considering their population; therefore, we need to adopt practical solutions that can improve women's path to leadership role in proportion to our numbers. Mr Russell Brooks, Public Affairs Officer, U.S. Consulate, Lagos, believes that women have a lot to contribute to make Nigeria better. ""Women have a lot to contribute to Nigeria - to its economy, politics and social situations. ""Nigerians deserve better, and to get that, everybody, especially women must be involved,""","ber and influence of women in economic, political and business leadership positions in the country. ""Data revealed that women remain heavily outnumbered in both the legislative and executive arms of government, considering their population; therefore, we need to adopt practical solutions that can improve women's path to leadership role in proportion to our numbers. Mr Russell Brooks, Public Affairs Officer, U.S. Consulate, Lagos, believes that women have a lot to contribute to make Nigeria better. ""Women have a lot to contribute to Nigeria - to its economy, politics and social situations. ""Nigerians deserve better, and to get that, everybody, especially women must be involved,"" Brooks says. (NAN). . .",FALSE,y
1538251892,Nigeria,AllAfrica News: Nigeria,She,"""Doctors said he was recuperating last week but he had a relapse for which he was rushed to the hospital. He had gone to ease him in the hospital this afternoon and died when he came back to his hospital bed,""","iday, February 29, when he stopped eating and he was rushed to the hospital for medical assistance. ""Doctors said he was recuperating last week but he had a relapse for which he was rushed to the hospital. He had gone to ease him in the hospital this afternoon and died when he came back to his hospital bed,"" she said. She explained that his colleagues as well as NGOs including his fans gave him support whi",FALSE,y
1559753135,Nigeria,Latest Nigerian News - Nigerian Newspapers - Online Nigeria News,Unknown,"""exponential""","r 2020 Nigeria's government on Thursday warned that Africa's most populous nation could soon see an ""exponential"" increase in coronavirus infections unless contacts of confirmed cases are tracked down quicker.The ",FALSE,y
1569343524,Nigeria,Latest Nigerian News - Nigerian Newspapers - Online Nigeria News,He,"""huge joy""",". The Manchester City midfielder was full of praise for his former team-mate and says that it was a ""huge joy"" to play with him at Dortmund . Click here to read full news. . . . Click to view all Pulse headline",FALSE,y
1543792148,Nigeria,Latest Nigerian News - Nigerian Newspapers - Online Nigeria News,He,"""I became the oldest professional footballer scoring a goal in an official game,""","m the penalty spot on Saturday for his club 6th October in the third division of Egyptian football. ""I became the oldest professional footballer scoring a goal in an official game,"" he said afterwards. ""This []The post 75-year-old grandfather scores on professional debut appeared ",FALSE,y
1538656578,Nigeria,Latest Nigerian News - Nigerian Newspapers - Online Nigeria News,Christensen,"""I did a bunch of underlying demand modeling that suggested that there was dramatically insufficient demand for the capacity that was being proposed. And it turned out to be right,""","e analytics, engineering, and consulting firm, saw the project's problems coming before many others.""I did a bunch of underlying demand modeling that suggested that there was dramatically insufficient demand for the capacity that was being proposed. And it turned out to be right,"" Christensen told Business Insider. ""I'm really a big believer in stepping back and doing the analys",FALSE,y
1573472093,Nigeria,Latest Nigerian News - Nigerian Newspapers - Online Nigeria News,Derrick Smith,"""I've never seen what I've been seeing lately with the speed, intensity, and spread of the virus itself,""","navirus patient's last words before intubation: 'Who's going to pay for it - Yahoo Thu, 09 Apr 2020 ""I've never seen what I've been seeing lately with the speed, intensity, and spread of the virus itself,"" Derrick Smith said. read more. . . Click to view all Features headlines today Sports Headlines Toda",FALSE,y
1544757077,Nigeria,AllAfrica News: Nigeria,Muktar,"""If you listen to the Secretary to the State Government when he was addressing the press on the issue of the removal of the emir from office, there was no where he stated that the emir was banished from Kano State. ""So, the decision of the government when the emir was removed on Monday was that he was removed from office and a new one appointed. The issue of banishment was not part of the decision of the Kano State Government. ""We have been hearing from the media that he has been banished but what I know is that he was taken out of Kano State but banishment was not part of our decision. There is no such decision to the best of my knowledge.""","s press statement on Monday that Sanusi was deposed but never made any reference to any banishment. ""If you listen to the Secretary to the State Government when he was addressing the press on the issue of the removal of the emir from office, there was no where he stated that the emir was banished from Kano State. ""So, the decision of the government when the emir was removed on Monday was that he was removed from office and a new one appointed. The issue of banishment was not part of the decision of the Kano State Government. ""We have been hearing from the media that he has been banished but what I know is that he was taken out of Kano State but banishment was not part of our decision. There is no such decision to the best of my knowledge."". Muktar said security agents decided to whisk Sanusi away from Kano State due to intelligence repor",FALSE,y
1550436265,Nigeria,AllAfrica News: Nigeria,Lanre Issa-Onilu,"""important matters concerning the party will be considered and deliberated at the meeting.""","arty's spokesperson, Lanre Issa-Onilu, on Monday night enjoined all members of the NWC to attend as ""important matters concerning the party will be considered and deliberated at the meeting."". ""A meeting of the National Working Committee (NWC) of the All Progressives Congress (APC) is sched",FALSE,y
1554821070,Nigeria,Latest Nigerian News - Nigerian Newspapers - Online Nigeria News,Unknown,"""in any capacity this year.""","lled its I/O 2020 developer conference. The company announced today the event won't be taking place ""in any capacity this year."" . Click here to read full news. . . . The Authority News Headlines Today [Fri-28-Feb-2020]. How Cor",FALSE,y
1539544292,Nigeria,pulse.ng,She,"""It has been a beautiful year, I can say it has been one of my years so far. I had my baby late last year so that welcomed me to motherhood and my movie is coming out so it's been a beautiful and wonderful year,""","lot of things to be thankful for which includes her blossoming career and joining the mothers club. ""It has been a beautiful year, I can say it has been one of my years so far. I had my baby late last year so that welcomed me to motherhood and my movie is coming out so it's been a beautiful and wonderful year,"" she said. The beautiful actress visited our studio on Monday, March 2, 2020, where we got to talk a",FALSE,y
